RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31
394404,10,"Boston, MA",Msa,MA,345000.0,355200.0,359900.0,370000.0,387000.0,380000.0,384000.0,340000.0,335000.0,335000.0,323000.0,330000.0,315000.0,301500.0,325700.0,325000.0,353950.0,351500.0,355000.0,329900.0,320000.0,320000.0,350000.0,340000.0,325500.0,328000.0,333000.0,341500.0,385750.0,385000.0,388000.0,345000.0,339000.0,345000.0,329900.0,325500.0,310000.0,329900.0,334750.0,348375.0,373000.0,380000.0,362900.0,350000.0,315250.0,333000.0,319000.0,319000.0,300000.0,322750.0,330000.0,350000.0,385000.0,370000.0,365000.0,330000.0,329950.0,346000.0,338500.0,331500.0,325000.0,324825.0,355000.0,362225.0,391500.0,390000.0,385000.0,362250.0,357450.0,357000.0,369000.0,369000.0,335900.0,355000.0,360145.0,379900.0,407500.0,404900.0,395598.0,365000.0,364000.0,374450.0,379000.0,380000.0,363000.0,370000.0,385000.0,395000.0,419000.0,416913.0,412000.0,383000.0,375000.0,390000.0,383000.0,389000.0,362800.0,380000.0,401000.0,415000.0,436900.0,432000.0,425000.0,405000.0,388000.0,412000.0,409000.0,410000.0,400000.0,420000.0,425000.0,440000.0,465000.0,450000.0,450000.0,430450.0,429900.0,435000.0,432850.0,435000.0,425000.0,434000.0,459900.0,477967.0,500000.0,490000.0,485000.0,449000.0,449526.0,452000.0,437000.0,458000.0,449000.0,453367.0,470000.0,499000.0,500000.0,500000.0,499000.0,469933.0,465000.0,470000.0,475000.0,480000.0,479000.0,500000.0,525000.0,513675.0,530000.0,545000.0,561000.0,550000.0,545000.0,540000.0,545000.0,550000.0,536000.0,565000.0,600000.0,615000.0,650000.0,635000.0,625000.0,600000.0,595000.0,610000.0,610000.0
395057,11,"San Francisco, CA",Msa,CA,610000.0,594000.0,600000.0,599000.0,570000.0,553000.0,515000.0,465000.0,440000.0,400000.0,378900.0,335000.0,347750.0,339000.0,375000.0,415000.0,445000.0,445000.0,435000.0,440500.0,447500.0,440000.0,425000.0,385000.0,405000.0,426500.0,439900.0,476000.0,479500.0,485000.0,465000.0,450000.0,446000.0,435000.0,420000.0,373500.0,384000.0,425000.0,415000.0,439000.0,459000.0,430000.0,425000.0,410000.0,395000.0,396500.0,380000.0,345000.0,355000.0,401750.0,439000.0,475000.0,484500.0,490000.0,450000.0,450000.0,464000.0,478750.0,475000.0,425000.0,450000.0,518500.0,582000.0,615000.0,630000.0,615000.0,599000.0,570000.0,585000.0,585000.0,556000.0,539000.0,560000.0,610000.0,649250.0,650000.0,660000.0,655000.0,658000.0,635000.0,639000.0,635000.0,620000.0,600000.0,620000.0,682000.0,700000.0,701000.0,697500.0,695000.0,683000.0,660000.0,659000.0,695000.0,660000.0,650000.0,652500.0,690000.0,735900.0,750000.0,771000.0,750000.0,705000.0,695000.0,716500.0,720000.0,695000.0,660000.0,725000.0,755000.0,815750.0,808000.0,804000.0,792000.0,775000.0,755000.0,799000.0,800750.0,750000.0,710000.0,781500.0,845000.0,869000.0,885000.0,900000.0,865000.0,830000.0,820000.0,850000.0,815000.0,775000.0,748000.0,813750.0,840000.0,900000.0,898000.0,885000.0,844500.0,826000.0,810000.0,865000.0,829500.0,829000.0,775000.0,800000.0,854995.0,870000.0,860000.0,915000.0,955000.0,960000.0,955000.0,960000.0,960000.0,915000.0,925000.0,979500.0,1080000.0,1200000.0,1205000.0,1200000.0,1172500.0,1135000.0,1100000.0,1120000.0,1100000.0,1020000.0
394532,12,"Detroit, MI",Msa,MI,135000.0,135000.0,140000.0,135000.0,143000.0,147000.0,143500.0,142000.0,137553.0,127000.0,126125.0,119000.0,115000.0,115900.0,113200.0,115000.0,115000.0,119500.0,123000.0,120500.0,114900.0,109900.0,119000.0,111531.0,101500.0,109000.0,110000.0,114000.0,115000.0,119000.0,110060.0,112500.0,106850.0,108000.0,103900.0,100000.0,91500.0,95000.0,99000.0,107000.0,114000.0,115000.0,119500.0,120000.0,110000.0,105000.0,104000.0,99900.0,88000.0,96000.0,104450.0,115000.0,123500.0,129660.0,132025.0,127000.0,125000.0,125000.0,125000.0,120000.0,115000.0,120000.0,125000.0,135000.0,141669.0,155000.0,155000.0,150000.0,149000.0,143000.0,145000.0,140000.0,135000.0,140000.0,147500.0,152000.0,160000.0,162250.0,164000.0,161000.0,155000.0,150000.0,148500.0,147000.0,138000.0,150000.0,154900.0,165000.0,169900.0,169900.0,175000.0,165000.0,160000.0,159900.0,159900.0,156000.0,145000.0,156631.0,163000.0,175000.0,182000.0,182000.0,180000.0,170000.0,177000.0,167500.0,170000.0,160000.0,159900.0,164850.0,180000.0,183500.0,190000.0,190000.0,186000.0,179900.0,183000.0,173500.0,180000.0,165500.0,164000.0,179250.0,179200.0,195000.0,201000.0,200000.0,199500.0,187000.0,181950.0,185000.0,181000.0,169900.0,175000.0,185000.0,184250.0,207000.0,212000.0,213000.0,210000.0,208000.0,199900.0,196000.0,195000.0,185500.0,185000.0,205000.0,217000.0,199900.0,220000.0,237000.0,227000.0,230000.0,228000.0,223000.0,222500.0,208000.0,200000.0,220486.0,232500.0,250000.0,250000.0,254500.0,250000.0,247900.0,239900.0,245000.0,225000.0
395025,13,"Riverside, CA",Msa,CA,334000.0,316000.0,310000.0,306000.0,299450.0,283000.0,270000.0,270000.0,265000.0,250000.0,245000.0,220000.0,225000.0,227000.0,220000.0,213000.0,220000.0,215000.0,215000.0,212000.0,218250.0,222000.0,215000.0,210000.0,210000.0,215000.0,205000.0,215000.0,215000.0,210000.0,209000.0,210000.0,200000.0,207000.0,206000.0,201000.0,204000.0,208000.0,200000.0,205000.0,203000.0,200000.0,200000.0,200000.0,196000.0,200000.0,195000.0,192000.0,196000.0,206000.0,201000.0,206000.0,210000.0,210000.0,197000.0,210000.0,215000.0,225000.0,229500.0,225000.0,225000.0,240000.0,247000.0,250000.0,260000.0,261000.0,260000.0,265000.0,267500.0,265000.0,275000.0,270000.0,275000.0,279000.0,280000.0,285000.0,290000.0,285000.0,285000.0,280000.0,282000.0,299000.0,295000.0,276000.0,300000.0,300000.0,300000.0,305000.0,310000.0,310000.0,308000.0,308150.0,306500.0,314000.0,315000.0,304500.0,310000.0,325000.0,325000.0,330000.0,325000.0,330000.0,328500.0,331000.0,325000.0,330000.0,335000.0,325000.0,339000.0,345000.0,349000.0,348500.0,356000.0,355000.0,352500.0,350000.0,350000.0,355000.0,360000.0,360000.0,370000.0,367500.0,371000.0,375000.0,376000.0,378750.0,374500.0,377000.0,371000.0,379000.0,373250.0,365000.0,375000.0,379000.0,383000.0,384250.0,385000.0,385000.0,385000.0,386500.0,385000.0,390000.0,392000.0,387250.0,398500.0,400000.0,392500.0,400000.0,410000.0,420000.0,430000.0,435000.0,437500.0,441000.0,450000.0,442500.0,460000.0,475000.0,480000.0,490000.0,500000.0,505000.0,500000.0,506000.0,510000.0,517000.0,530000.0
394976,14,"Phoenix, AZ",Msa,AZ,228000.0,229000.0,229900.0,227640.0,227377.0,219000.0,215000.0,204995.0,205000.0,198722.0,185000.0,174900.0,175000.0,170000.0,165900.0,167000.0,165000.0,162000.0,156000.0,159500.0,154500.0,158943.0,152000.0,149900.0,150051.0,151000.0,151745.0,152900.0,153607.0,148000.0,145000.0,146000.0,145000.0,144000.0,143250.0,136238.0,137000.0,135000.0,135000.0,130200.0,134824.0,130000.0,130000.0,133000.0,129900.0,135000.0,137800.0,136500.0,137500.0,146000.0,152982.0,160000.0,164000.0,162000.0,166000.0,169000.0,170794.0,175000.0,176000.0,175000.0,178850.0,187926.0,190000.0,195000.0,200000.0,202239.0,200000.0,202147.0,205000.0,203000.0,206000.0,203000.0,202000.0,208052.0,205000.0,209000.0,215000.0,210000.0,215000.0,210000.0,210500.0,210485.0,217500.0,210000.0,215000.0,216000.0,215000.0,225000.0,227000.0,225000.0,225000.0,228000.0,227577.0,230000.0,235000.0,226500.0,233641.0,232912.0,235500.0,242030.0,244000.0,237000.0,243000.0,248000.0,247500.0,248000.0,249650.0,242000.0,247500.0,248900.0,247984.0,255000.0,259944.0,255000.0,259000.0,257000.0,260570.0,262627.0,264300.0,260500.0,269900.0,268336.0,265000.0,277415.0,278500.0,277927.0,277000.0,279515.0,278989.0,283269.0,283071.0,279000.0,280000.0,281348.0,285000.0,293000.0,290900.0,290000.0,296000.0,297436.0,300000.0,299470.0,302000.0,300000.0,307000.0,309900.0,307500.0,305000.0,315000.0,323290.0,330000.0,337000.0,344000.0,340000.0,340000.0,350000.0,365000.0,373000.0,385000.0,401425.0,410800.0,416000.0,425000.0,425000.0,435000.0,435450.0,440000.0
395078,15,"Seattle, WA",Msa,WA,375000.0,362838.0,375000.0,370000.0,375000.0,365321.0,360000.0,340000.0,345000.0,336700.0,340000.0,337780.0,330000.0,325000.0,327000.0,330000.0,339000.0,330000.0,324950.0,328000.0,317000.0,309550.0,325000.0,316695.0,316609.0,325000.0,320000.0,325000.0,318000.0,335000.0,325000.0,317250.0,310000.0,312000.0,319950.0,295000.0,301500.0,309995.0,305000.0,305140.0,310000.0,295000.0,295000.0,289000.0,277875.0,281240.0,275000.0,270280.0,272000.0,285000.0,305000.0,309925.0,315000.0,315000.0,309950.0,310000.0,305000.0,310000.0,306270.0,287507.0,305000.0,316000.0,326658.0,345000.0,343750.0,353000.0,349000.0,347370.0,344223.0,334000.0,335000.0,318500.0,334719.0,335000.0,350000.0,353000.0,370000.0,358360.0,357219.0,354000.0,350000.0,354000.0,353000.0,344000.0,349950.0,367400.0,375000.0,384975.0,391343.0,380000.0,386985.0,374000.0,378500.0,379664.0,375000.0,375000.0,379900.0,386719.0,399719.0,412000.0,420000.0,420000.0,415000.0,409621.0,414925.0,424100.0,424919.0,400000.0,424360.0,435000.0,454669.0,475000.0,470000.0,464719.0,465000.0,464708.0,463602.0,472479.0,479219.0,450000.0,480526.0,492250.0,520000.0,514852.0,510000.0,502500.0,489925.0,485000.0,489900.0,489669.0,485000.0,474995.0,504950.0,520000.0,519925.0,545000.0,533450.0,520000.0,515000.0,507475.0,514950.0,517000.0,540000.0,514970.0,545000.0,559800.0,551000.0,530000.0,569995.0,579000.0,597401.0,599950.0,592563.0,590000.0,585000.0,595000.0,612000.0,650000.0,670000.0,700000.0,700000.0,700000.0,695000.0,665000.0,678000.0,675000.0,670000.0
394865,16,"Minneapolis-St Paul, MN",Msa,MN,220000.0,220000.0,225067.0,224000.0,220000.0,224000.0,222500.0,215000.0,209000.0,204000.0,205000.0,195000.0,190000.0,186000.0,181000.0,192375.0,192838.0,198000.0,193423.0,195500.0,188000.0,185000.0,187000.0,175000.0,180263.0,188000.0,188000.0,185000.0,198650.0,208500.0,205000.0,198300.0,196000.0,188000.0,191300.0,182000.0,170000.0,175000.0,174000.0,180000.0,185000.0,184950.0,180000.0,172500.0,167900.0,165900.0,163000.0,160000.0,157000.0,167000.0,172000.0,179000.0,185000.0,191790.0,193000.0,188882.0,184900.0,185000.0,182500.0,171641.0,170000.0,184500.0,189264.0,198970.0,211102.0,215000.0,215000.0,208500.0,210000.0,207500.0,210000.0,203900.0,204000.0,205000.0,209252.0,215000.0,225000.0,220000.0,224000.0,215000.0,215000.0,215000.0,215000.0,208000.0,210500.0,220000.0,225000.0,229624.0,232829.0,230336.0,230000.0,229115.0,222000.0,229950.0,229000.0,220000.0,224000.0,226000.0,234900.0,240000.0,245000.0,242400.0,243500.0,236764.0,238776.0,239900.0,234250.0,230000.0,230970.0,240000.0,248500.0,250000.0,260000.0,255000.0,258500.0,251000.0,247000.0,250000.0,253000.0,245900.0,257490.0,260000.0,264915.0,270000.0,270000.0,270000.0,269000.0,265503.0,269900.0,270000.0,266745.0,265000.0,266900.0,280000.0,282000.0,288000.0,290000.0,287000.0,290000.0,285000.0,284900.0,289900.0,286000.0,275000.0,285000.0,300000.0,309000.0,300000.0,309900.0,315000.0,320000.0,312000.0,315000.0,312000.0,310000.0,307000.0,315155.0,333000.0,345000.0,349900.0,350000.0,350000.0,352500.0,350000.0,345900.0,345800.0,339900.0
395056,17,"San Diego, CA",Msa,CA,490000.0,475000.0,500000.0,470000.0,470000.0,464250.0,440000.0,427000.0,416750.0,398000.0,400000.0,370000.0,386750.0,375000.0,380000.0,395000.0,400000.0,400000.0,394000.0,400000.0,396000.0,396500.0,400000.0,380000.0,385500.0,410000.0,395000.0,400000.0,412000.0,403500.0,405000.0,405000.0,400000.0,398000.0,400000.0,368750.0,375000.0,400000.0,388750.0,399000.0,395000.0,385000.0,385000.0,375000.0,370000.0,362000.0,373000.0,360000.0,365000.0,369000.0,372500.0,390000.0,390000.0,385000.0,389750.0,395000.0,390000.0,399000.0,408500.0,385000.0,400000.0,425000.0,445000.0,460000.0,462000.0,465000.0,450000.0,465000.0,455000.0,455000.0,465000.0,466500.0,455000.0,475000.0,477000.0,480000.0,495000.0,490000.0,489000.0,487000.0,475000.0,469000.0,480000.0,470000.0,482000.0,489000.0,490000.0,500000.0,520000.0,515000.0,507500.0,505000.0,500000.0,520000.0,524500.0,510000.0,500000.0,522250.0,535000.0,535000.0,540000.0,540000.0,545000.0,540000.0,550000.0,530000.0,533500.0,531000.0,532500.0,554500.0,566500.0,585000.0,590500.0,585250.0,589000.0,588250.0,585000.0,600000.0,600000.0,575000.0,585000.0,612750.0,615000.0,625000.0,634000.0,635000.0,639000.0,630000.0,620000.0,625000.0,607250.0,600750.0,605000.0,614000.0,625000.0,619000.0,650000.0,628000.0,635000.0,615000.0,638000.0,650000.0,634750.0,644500.0,655500.0,645000.0,651500.0,650000.0,655000.0,699000.0,700000.0,715000.0,710000.0,710000.0,700000.0,706000.0,725000.0,745000.0,769500.0,794500.0,805000.0,799000.0,785000.0,800000.0,800000.0,800000.0,799750.0
395121,18,"St. Louis, MO",Msa,MO,144900.0,151000.0,152000.0,161000.0,165000.0,165000.0,160000.0,152000.0,152250.0,140900.0,140250.0,125000.0,133500.0,138400.0,138500.0,143375.0,158100.0,155000.0,153223.0,151000.0,146950.0,140000.0,143900.0,139000.0,139500.0,146750.0,147000.0,151250.0,162500.0,161250.0,154000.0,152000.0,150000.0,148000.0,155000.0,144900.0,138500.0,130000.0,138500.0,145300.0,152000.0,152500.0,152000.0,138900.0,141500.0,143500.0,143000.0,130000.0,133600.0,135700.0,144500.0,150000.0,157000.0,155000.0,155900.0,149900.0,145451.0,147906.0,146392.0,140850.0,142500.0,148500.0,150000.0,153500.0,170000.0,165000.0,164000.0,157800.0,156000.0,152500.0,155736.0,150000.0,145000.0,149000.0,154000.0,160000.0,175000.0,169000.0,165000.0,158700.0,159000.0,157900.0,158000.0,146000.0,151250.0,157500.0,158000.0,168000.0,175000.0,172000.0,170161.0,165000.0,162000.0,157113.0,161000.0,155250.0,154000.0,163000.0,165250.0,177500.0,185000.0,176500.0,176000.0,171900.0,170000.0,169230.0,170000.0,165000.0,165000.0,169900.0,174900.0,182000.0,190000.0,189900.0,180000.0,183000.0,175000.0,180000.0,178000.0,168500.0,175000.0,177500.0,184000.0,194500.0,197250.0,195000.0,190706.0,182500.0,181950.0,180000.0,186000.0,177750.0,179466.0,183500.0,187500.0,200000.0,215000.0,202000.0,207000.0,192250.0,195000.0,195000.0,197900.0,193000.0,182000.0,196000.0,205000.0,216000.0,215000.0,220000.0,230000.0,220000.0,218000.0,217200.0,215000.0,210000.0,205000.0,215000.0,221000.0,230000.0,240000.0,241000.0,235000.0,235125.0,225000.0,230000.0,226000.0
395148,19,"Tampa, FL",Msa,FL,180000.0,182700.0,179000.0,185000.0,185000.0,181000.0,179990.0,172500.0,166100.0,164900.0,163000.0,159990.0,150000.0,155000.0,150700.0,150000.0,157000.0,156000.0,149000.0,149950.0,145000.0,145000.0,145000.0,138000.0,140000.0,140000.0,140300.0,139995.0,150000.0,144000.0,145000.0,142000.0,145000.0,138125.0,140000.0,136000.0,130000.0,130000.0,130000.0,132000.0,140000.0,135000.0,135000.0,132900.0,128000.0,130000.0,131995.0,122950.0,123000.0,130000.0,129900.0,136500.0,145500.0,142000.0,143000.0,140000.0,135000.0,144000.0,145000.0,140000.0,141500.0,157500.0,150000.0,160000.0,170000.0,172600.0,170000.0,166335.0,167500.0,167000.0,173000.0,159100.0,159000.0,169900.0,165000.0,174250.0,179000.0,178000.0,177000.0,175000.0,178000.0,172000.0,178000.0,168000.0,170000.0,180000.0,178000.0,182000.0,190050.0,192500.0,186000.0,193000.0,185000.0,185990.0,195000.0,182095.0,187500.0,190000.0,196995.0,199900.0,209000.0,205000.0,209000.0,200000.0,202500.0,205000.0,208929.0,196950.0,202000.0,210000.0,210000.0,217000.0,221200.0,223000.0,221000.0,219900.0,215000.0,223000.0,223000.0,217000.0,219990.0,228000.0,226500.0,230000.0,239780.0,235000.0,231000.0,232990.0,230000.0,237395.0,236000.0,227000.0,233000.0,235000.0,235000.0,240000.0,247000.0,246200.0,249000.0,245000.0,242700.0,245000.0,251000.0,240000.0,245000.0,249900.0,255000.0,255000.0,259000.0,265000.0,270000.0,270000.0,270000.0,273000.0,275000.0,273000.0,282475.0,285000.0,298000.0,305495.0,317990.0,320000.0,322000.0,331000.0,331800.0,336800.0,345000.0
394358,20,"Baltimore, MD",Msa,MD,260000.0,260000.0,265000.0,262000.0,279000.0,280000.0,275000.0,283500.0,264924.0,269900.0,257000.0,249900.0,250000.0,260000.0,250000.0,249000.0,264900.0,258000.0,275000.0,263000.0,252500.0,242000.0,257750.0,249900.0,247500.0,257264.0,240000.0,249000.0,265000.0,250000.0,285000.0,270000.0,275000.0,260000.0,245000.0,251000.0,250000.0,261100.0,255000.0,250000.0,274332.0,270357.0,275000.0,255000.0,248000.0,249000.0,250000.0,249900.0,240000.0,237617.0,250000.0,270000.0,278150.0,275000.0,274000.0,272000.0,265000.0,260095.0,251000.0,264000.0,242500.0,250000.0,271175.0,275200.0,280000.0,299000.0,286500.0,295500.0,284900.0,285035.0,288526.0,270000.0,264950.0,275000.0,288000.0,295000.0,306000.0,295000.0,295000.0,285000.0,285407.0,284500.0,290000.0,288670.0,285000.0,282500.0,291248.0,290000.0,300000.0,320000.0,285000.0,290000.0,282000.0,275000.0,295000.0,270000.0,273000.0,282000.0,287000.0,300000.0,314000.0,316000.0,300000.0,297500.0,295000.0,280000.0,285000.0,279900.0,265000.0,272000.0,287000.0,300000.0,305000.0,306995.0,295000.0,293000.0,291900.0,290000.0,289945.0,280000.0,267000.0,285000.0,295000.0,299900.0,308000.0,315000.0,309000.0,307500.0,300000.0,305000.0,297000.0,284900.0,290000.0,299900.0,301000.0,310931.0,318935.0,325000.0,312000.0,314640.0,314900.0,305000.0,309000.0,295000.0,294990.0,311450.0,320000.0,310000.0,318000.0,321000.0,325000.0,330000.0,327000.0,329900.0,315000.0,315000.0,310000.0,311000.0,315000.0,338500.0,345000.0,345000.0,345000.0,335000.0,340200.0,330000.0,325000.0
394530,21,"Denver, CO",Msa,CO,249900.0,259250.0,250000.0,249925.0,257000.0,259800.0,255000.0,244450.0,245000.0,230000.0,239350.0,218000.0,228000.0,233000.0,239000.0,239000.0,247500.0,241000.0,245000.0,233499.0,234500.0,225000.0,233700.0,235000.0,243750.0,241100.0,238500.0,240000.0,250000.0,265000.0,265250.0,258437.0,255000.0,256500.0,252000.0,246750.0,259000.0,260000.0,250000.0,256160.0,262500.0,258000.0,254000.0,249900.0,244000.0,255000.0,249000.0,249900.0,239900.0,252000.0,262000.0,269900.0,275710.0,274000.0,270750.0,268540.0,269000.0,269900.0,262500.0,265850.0,270000.0,278888.0,284700.0,286762.0,290000.0,294500.0,285763.0,279000.0,282000.0,277500.0,284250.0,280000.0,275000.0,289000.0,300000.0,300000.0,305000.0,306180.0,295900.0,299999.0,300000.0,304400.0,313000.0,313000.0,319000.0,339000.0,335000.0,340000.0,350000.0,340000.0,335156.0,334950.0,345000.0,342750.0,347400.0,345000.0,358000.0,373370.0,375123.0,387000.0,390000.0,385000.0,378326.0,377000.0,382000.0,377500.0,383000.0,380000.0,390000.0,400403.0,405000.0,410000.0,416000.0,408500.0,400000.0,398432.0,405000.0,400000.0,415000.0,419745.0,430000.0,435000.0,450000.0,446924.0,450000.0,443385.0,442100.0,430000.0,434000.0,434062.0,430000.0,427125.0,430000.0,442500.0,450000.0,456000.0,456055.0,460000.0,455000.0,443000.0,450000.0,446829.0,444035.0,450000.0,459000.0,468531.0,464405.0,465000.0,467000.0,483200.0,489100.0,485000.0,495000.0,492664.0,480000.0,495000.0,512250.0,535000.0,560000.0,575000.0,585000.0,585750.0,579950.0,570000.0,581100.0,587528.0,587000.0
394982,22,"Pittsburgh, PA",Msa,PA,118000.0,125000.0,118000.0,123600.0,130000.0,132500.0,126000.0,122000.0,120000.0,119850.0,115000.0,123000.0,110813.0,122000.0,120000.0,129000.0,128875.0,130000.0,127500.0,125000.0,124500.0,116000.0,117700.0,111000.0,117900.0,125000.0,125300.0,130000.0,127000.0,130000.0,127000.0,130950.0,127450.0,120000.0,124400.0,115000.0,115750.0,130000.0,118000.0,133750.0,135000.0,136000.0,136500.0,133000.0,126345.0,122750.0,125000.0,121000.0,120000.0,125000.0,135000.0,135000.0,147500.0,144700.0,139000.0,133000.0,135000.0,130000.0,135000.0,129000.0,127000.0,134000.0,140000.0,142500.0,152500.0,148900.0,145000.0,142250.0,135000.0,134000.0,134900.0,124450.0,125440.0,137000.0,138475.0,140000.0,149900.0,152000.0,151500.0,142000.0,139900.0,135000.0,140000.0,135500.0,132200.0,140000.0,145000.0,148500.0,157000.0,157900.0,155000.0,145000.0,142000.0,142500.0,150000.0,135500.0,138000.0,145000.0,150000.0,155000.0,165000.0,160000.0,160000.0,156000.0,153000.0,150000.0,149500.0,146000.0,144113.0,150900.0,155000.0,167000.0,169950.0,170000.0,167500.0,160000.0,159574.0,163000.0,153750.0,150450.0,154250.0,162500.0,163500.0,167000.0,182500.0,175000.0,172000.0,166950.0,157500.0,160000.0,163000.0,158500.0,160000.0,166950.0,168000.0,176500.0,190000.0,185000.0,185700.0,175000.0,170000.0,174900.0,172463.0,159000.0,163050.0,175000.0,193250.0,190000.0,190000.0,200000.0,200000.0,200000.0,191500.0,189000.0,185500.0,177500.0,185000.0,200000.0,199000.0,215000.0,225000.0,222050.0,213900.0,205950.0,207700.0,208000.0,195000.0
394998,23,"Portland, OR",Msa,OR,277000.0,286700.0,274900.0,285700.0,290000.0,285855.0,278000.0,265000.0,275000.0,265425.0,258000.0,250068.0,260250.0,250000.0,250000.0,254500.0,250000.0,250000.0,255000.0,241500.0,244900.0,239000.0,247000.0,245000.0,243000.0,247400.0,244800.0,242441.0,250000.0,257000.0,255000.0,249900.0,244000.0,248000.0,249900.0,235000.0,235000.0,235000.0,237000.0,240000.0,240000.0,235000.0,235000.0,230000.0,228000.0,236000.0,225855.0,219900.0,226646.0,232000.0,237000.0,245000.0,248000.0,247000.0,247900.0,243288.0,245000.0,247000.0,247995.0,247000.0,243000.0,251948.0,250000.0,268924.0,267000.0,278000.0,275000.0,272500.0,269400.0,267200.0,264950.0,260000.0,273059.0,270000.0,279000.0,286610.0,290000.0,293500.0,290000.0,290000.0,283100.0,286903.0,289619.0,278360.0,287450.0,290000.0,300000.0,309900.0,315000.0,316000.0,312500.0,305000.0,309000.0,311000.0,319900.0,308000.0,312200.0,330000.0,340000.0,342900.0,350000.0,345000.0,350000.0,348000.0,345000.0,350000.0,345000.0,349900.0,350000.0,366000.0,370000.0,380000.0,386000.0,385000.0,384900.0,380000.0,378580.0,371500.0,375000.0,387500.0,383700.0,390000.0,400000.0,405000.0,410000.0,400000.0,409900.0,397250.0,392850.0,395000.0,390000.0,390000.0,400000.0,400000.0,402000.0,418000.0,416000.0,416000.0,419000.0,408000.0,415000.0,421750.0,414998.0,419858.0,420000.0,429900.0,427025.0,423300.0,435000.0,449900.0,452000.0,450000.0,457450.0,450000.0,452500.0,459960.0,475000.0,485000.0,500000.0,515000.0,525000.0,525000.0,530000.0,515000.0,530000.0,525000.0,520000.0
